  #    World Rank                   ,  Institution                   ,  Country                   ,   
    1  ,   University of Oxford   , UK    
    103  ,   University of Basel   , Switzerland    
    104  ,   Aarhus University   , Denmark    
    105  ,   Nanjing University   , China    
    105  ,   University of Birmingham   , UK    
    105  ,   Purdue University   , USA    
    108  ,   University of Freiburg   , Germany    
    108  ,   RWTH Aachen University   , Germany    
    110  ,   University of Sheffield   , UK    
    111  ,   University of Adelaide   , Australia    
    112  ,   University of Bonn   , Germany    
    113  ,   National Taiwan University   , Taiwan    
    113  ,   Vanderbilt University   , USA    
    115  ,   VU University Amsterdam   , Netherlands    
    116  ,   Lund University   , Sweden    
    117  ,   Universit� Paris-Saclay   , France    
    117  ,   Queen Mary - University of London   , UK    
    119  ,   University of G�ttingen   , Germany    
    119  ,   University of Oslo   , Norway    
    119  ,   Pennsylvania State University   , USA    
    122  ,   Lancaster University   , UK    
    122  ,   Sungkyunkwan University   , South Korea    
    124  ,   University of Southampton   , UK    
    125  ,   University of Alberta   , Canada    
    126  ,   Case Western Reserve University   , USA    
    127  ,   University of Maastricht   , Netherlands    
    127  ,   University of Leeds   , UK    
    127  ,   University of Virginia   , USA    
    130  ,   Georgetown University   , USA    
    131  ,   Uppsala University   , Sweden    
    132  ,   University of Western Australia   , Australia    
    132  ,   University of Hamburg   , Germany    
    132  ,   Radboud University of Nijmegen   , Netherlands    
    132  ,   Arizona State University   , USA    
    136  ,   Rice University   , USA    
    137  ,   University of Vienna   , Austria    
    137  ,   University of Auckland   , New Zealand    
    139  ,   Technical University of Berlin   , Germany    
    140  ,   University of Pittsburgh   , USA    
    141  ,   University of Nottingham   , UK    
    142  ,   University of Rochester   , USA    
    143  ,   University of Technology Sydney   , Australia    
    143  ,   University of Antwerp   , Belgium    
    143  ,   University of Exeter   , UK    
    146  ,   University of Mannheim   , Germany    
    146  ,   University of Ulm   , Germany    
    146  ,   Trinity College Dublin   , Ireland    
    146  ,   Newcastle University - Newcastle-upon-Tyne   , UK    
    150  ,   University of Arizona   , USA    
    151  ,   City University of Hong Kong   , Hong Kong    
    151  ,   Yonsei University   , South Korea    
    151  ,   University of Sussex   , UK    
    154  ,   University of Florida   , USA    
    155  ,   Paris Cit� University   , France    
    156  ,   University Pompeu Fabra   , Spain    
    157  ,   Wuhan University   , China    
    158  ,   Catholic University of Louvain   , Belgium    
    158  ,   Moscow State University   , Russia    
    158  ,   University of Aberdeen   , UK    
    158  ,   University of Colorado at Boulder   , USA    
    162  ,   University of Ottawa   , Canada    
    162  ,   University of Durham   , UK    
    162  ,   Southern University of Science and Technology   , China    
    165  ,   University of W�rzburg   , Germany    
    166  ,   University of Bielefeld   , Germany    
    167  ,   Indiana University at Bloomington   , USA    
    168  ,   Northeastern University   , USA    
    169  ,   University of York   , UK    
    170  ,   University of Canberra   , Australia    
    170  ,   Autonomous University of Barcelona   , Spain    
    172  ,   Technical University of Dresden   , Germany    
    172  ,   University of Cologne   , Germany    
    172  ,   University of Bologna   , Italy    
    172  ,   Tufts University   , USA    
    176  ,   University of Lausanne   , Switzerland    
    176  ,   Stockholm University   , Sweden    
    178  ,   University of Liverpool   , UK    
    178  ,   Ulsan National Institute of Science and Technology   , South Korea    
    180  ,   Karlsruhe Institute of Technology   , Germany    
    181  ,   Huazhong University of Science and Technology   , China    
    182  ,   University of East Anglia   , UK    
    183  ,   University of Cape Town   , South Africa    
    183  ,   University of Notre Dame   , USA    
    185  ,   Technical University of Denmark   , Denmark    
    185  ,   Pohang University of Science and Technology   , South Korea    
    185  ,   G�teborg University   , Sweden    
    185  ,   University of Leicester   , UK    
    189  ,   Cardiff University   , UK    
    190  ,   Rutgers - The State University of New Jersey   , USA    
    190  ,   King Abdulaziz University   , Saudi Arabia    
    192  ,   Macquarie University   , Australia    
    193  ,   Queensland University of Technology   , Australia    
    193  ,   University of Barcelona   , Spain    
    193  ,   Texas A&M University   , USA    
    196  ,   Medical University of Graz   , Austria    
    197  ,   University of Geneva   , Switzerland    
    197  ,   University of Erlangen-N�rnberg   , Germany    
    197  ,   University of Hohenheim   , Germany    
    197  ,   Scuola Normale Superiore di Pisa   , Italy    
    197  ,   University of Rome - La Sapienza   , Italy    
    201-250  ,   Medical University of Innsbruck   , Austria    
    201-250  ,   Medical University of Vienna   , Austria    
    201-250  ,   Griffith University   , Australia    
    201-250  ,   La Trobe University   , Australia    
    201-250  ,   University of Western Sydney   , Australia    
    201-250  ,   University of Wollongong   , Australia    
    201-250  ,   Universit� Libre de Bruxelles   , Belgium    
    201-250  ,   University of Sao Paulo   , Brazil    
    201-250  ,   Simon Fraser University   , Canada    
    201-250  ,   University of Calgary   , Canada    
    201-250  ,   University of Waterloo   , Canada    
    201-250  ,   Western University   , Canada    
    201-250  ,   University of Jena   , Germany    
    201-250  ,   University of Konstanz   , Germany    
    201-250  ,   University of M�nster   , Germany    
    201-250  ,   Aalborg University   , Denmark    
    201-250  ,   Copenhagen Business School   , Denmark    
    201-250  ,   Royal College of Surgeons   , Ireland    
    201-250  ,   University College Dublin   , Ireland    
    201-250  ,   Tel Aviv University   , Israel    
    201-250  ,   Sant'Anna School of Advanced Studies   , Italy    
    201-250  ,   University of Padua   , Italy    
    201-250  ,   Tohoku University   , Japan    
    201-250  ,   Korea University   , South Korea    
    201-250  ,   University of Macau   , Macao    
    201-250  ,   Eindhoven University of Technology   , Netherlands    
    201-250  ,   Tilburg University   , Netherlands    
    201-250  ,   University of Twente   , Netherlands    
    201-250  ,   University of Bergen   , Norway    
    201-250  ,   Auckland University of Technology   , New Zealand    
    201-250  ,   University of Otago   , New Zealand    
    201-250  ,   Moscow Institute of Physics and Technology   , Russia    
    201-250  ,   KTH - Royal Institute of Technology   , Sweden    
    201-250  ,   Taipei Medical University   , Taiwan    
    201-250  ,   St George's - University of London   , UK    
    201-250  ,   Queen's University Belfast   , UK    
    201-250  ,   University of Bath   , UK    
    201-250  ,   University of Dundee   , UK    
    201-250  ,   University of Reading   , UK    
    201-250  ,   University of St. Andrews   , UK    
    201-250  ,   University of Surrey   , UK    
    201-250  ,   University of California - Santa Cruz   , USA    
    201-250  ,   George Washington University   , USA    
    201-250  ,   University of Miami   , USA    
    201-250  ,   University of South Florida   , USA    
    201-250  ,   University of Massachusetts (System)   , USA    
    201-250  ,   Aalto University   , Finland    
    201-250  ,   Alfaisal University   , Saudi Arabia    
    201-250  ,   Vita-Salute San Raffaele University   , Italy    
    201-250  ,   Brighton and Sussex Medical School   , UK    
    251-300  ,   Australian Catholic University   , Australia    
    251-300  ,   Curtin University   , Australia    
    251-300  ,   Deakin University   , Australia    
    251-300  ,   Flinders University   , Australia    
    251-300  ,   James Cook University   , Australia    
    251-300  ,   University of Newcastle - Australia   , Australia    
    251-300  ,   Vrije Universiteit Brussel   , Belgium    
    251-300  ,   Dalhousie University   , Canada    
    251-300  ,   Laval University   , Canada    
    251-300  ,   Queen's University   , Canada    
    251-300  ,   Beijing Normal University   , China    
    251-300  ,   University of Kiel   , Germany    
    251-300  ,   University of Duisburg-Essen   , Germany    
    251-300  ,   University of D�sseldorf   , Germany    
    251-300  ,   University of Bochum   , Germany    
    251-300  ,   University of Potsdam   , Germany    
    251-300  ,   University of Southern Denmark   , Denmark    
    251-300  ,   University of Tartu   , Estonia    
    251-300  ,   University of Navarra   , Spain    
    251-300  ,   Lappeenranta University of Technology   , Finland    
    251-300  ,   University of Oulu   , Finland    
    251-300  ,   University of Tampere   , Finland    
    251-300  ,   Semmelweis University   , Hungary    
    251-300  ,   University College Cork   , Ireland    
    251-300  ,   Kyung Hee University   , South Korea    
    251-300  ,   Sejong University   , South Korea    
    251-300  ,   University of Luxembourg   , Luxembourg    
    251-300  ,   Chalmers University of Technology   , Sweden    
    251-300  ,   Linkoping University   , Sweden    
    251-300  ,   Swansea University   , UK    
    251-300  ,   University of Stellenbosch   , South Africa    
    251-300  ,   University of Witwatersrand   , South Africa    
    251-300  ,   University of California - Riverside   , USA    
    251-300  ,   University of Colorado at Denver   , USA    
    251-300  ,   Howard University   , USA    
    251-300  ,   Florida State University   , USA    
    251-300  ,   University of Hawaii at Manoa   , USA    
    251-300  ,   University of Iowa   , USA    
    251-300  ,   Boston College   , USA    
    251-300  ,   Brandeis University   , USA    
    251-300  ,   University of New Mexico   , USA    
    251-300  ,   State University of New York at Buffalo   , USA    
    251-300  ,   Oregon Health and Science University   , USA    
    251-300  ,   University of Utah   , USA    
    251-300  ,   George Mason University   , USA    
    251-300  ,   Virginia Polytechnic Institute and State University   , USA    
    251-300  ,   Sun Yat-Sen University   , China    
    251-300  ,   Ecole des Ponts ParisTech   , France    
    251-300  ,   Macau University of Science and Technology   , Macao    
    301-350  ,  National Yang-Ming Chiao Tung University  , Taiwan    
    301-350  ,  Peter the Great St. Petersburg Polytechnic University  , Russia    
    301-350  ,   RMIT University   , Australia    
    301-350  ,   Swinburne University of Technology   , Australia    
    301-350  ,   University of South Australia   , Australia    
    301-350  ,   University of Tasmania   , Australia    
    301-350  ,   University of Manitoba   , Canada    
    301-350  ,   University of Victoria   , Canada    
    301-350  ,   University of St.Gallen   , Switzerland    
    301-350  ,   University of Lugano   , Switzerland    
    301-350  ,   Central South University   , China    
    301-350  ,   East China Normal University   , China    
    301-350  ,   Nankai University   , China    
    301-350  ,   Tongji University   , China    
    301-350  ,   University of Frankfurt am Main   , Germany    
    301-350  ,   University of Mainz   , Germany    
    301-350  ,   Technical University of Darmstadt   , Germany    
    301-350  ,   University of Stuttgart   , Germany    
    301-350  ,   Autonomous University of Madrid   , Spain    
    301-350  ,   Ecole Normale Sup�rieure de Lyon   , France    
    301-350  ,   University of Cape Coast   , Ghana    
    301-350  ,   Hebrew University of Jerusalem   , Israel    
    301-350  ,   Indian Institute of Science   , India    
    301-350  ,   Reykjav�k University   , Iceland    
    301-350  ,   University of Milan   , Italy    
    301-350  ,   University of Milan - Bicocca   , Italy    
    301-350  ,   University of Rome - Tor Vergata   , Italy    
    301-350  ,   Osaka University   , Japan    
    301-350  ,   Tokyo Institute of Technology   , Japan    
    301-350  ,   American University of Beirut   , Lebanon    
    301-350  ,   University of Malaya   , Malaysia    
    301-350  ,   University of Qatar   , Qatar    
    301-350  ,   Higher School of Economics   , Russia    
    301-350  ,   Swedish University of Agricultural Sciences   , Sweden    
    301-350  ,   China Medical University - Taiwan   , Taiwan    
    301-350  ,   University of Essex   , UK    
    301-350  ,   University of California - Merced   , USA    
    301-350  ,   University of Delaware   , USA    
    301-350  ,   Nova Southeastern University   , USA    
    301-350  ,   Rush University   , USA    
    301-350  ,   University of Illinois at Chicago   , USA    
    301-350  ,   Hofstra University   , USA    
    301-350  ,   State University of New York at Stony Brook   , USA    
    301-350  ,   North Carolina State University   , USA    
    301-350  ,   Wake Forest University   , USA    
    301-350  ,   Temple University   , USA    
    301-350  ,   University of Tennessee - Knoxville   , USA    
    301-350  ,   College of William and Mary   , USA    
    301-350  ,   University of Bordeaux   , France    
    301-350  ,   Aix-Marseille University   , France    
    301-350  ,   Anglia Ruskin University   , UK    
    301-350  ,   University of Montpellier   , France    
    351-400  ,  University of Hail  , Saudi Arabia    
    351-400  ,  Mazandaran University Medical Sciences  , Iran    
    351-400  ,   United Arab Emirates University   , United Arab Emirates    
    351-400  ,   University of Klagenfurt   , Austria    
    351-400  ,   Hasselt University   , Belgium    
    351-400  ,   University of Li�ge   , Belgium    
    351-400  ,   University of Brunei Darussalam   , Brunei    
    351-400  ,   Shenzhen University   , China    
    351-400  ,   University of Greifswald   , Germany    
    351-400  ,   University of Bayreuth   , Germany    
    351-400  ,   University of Bremen   , Germany    
    351-400  ,   University of Passau   , Germany    
    351-400  ,   University of Turku   , Finland    
    351-400  ,   Harokopio University   , Greece    
    351-400  ,   National University of Ireland - Galway   , Ireland    
    351-400  ,   Kurdistan University of Medical Sciences   , Iran    
    351-400  ,   Polytechnic University of Milan   , Italy    
    351-400  ,   University of Brescia   , Italy    
    351-400  ,   University of Pavia   , Italy    
    351-400  ,   University of Trento   , Italy    
    351-400  ,   Nagoya University   , Japan    
    351-400  ,   Hanyang University   , South Korea    
    351-400  ,   Catholic University of Portugal   , Portugal    
    351-400  ,   King Saud University   , Saudi Arabia    
    351-400  ,   Umea University   , Sweden    
    351-400  ,   National Tsinghua University   , Taiwan    
    351-400  ,   Birkbeck - University of London   , UK    
    351-400  ,   Bournemouth University   , UK    
    351-400  ,   Brunel University   , UK    
    351-400  ,   City University London   , UK    
    351-400  ,   Loughborough University   , UK    
    351-400  ,   University of Kent at Canterbury   , UK    
    351-400  ,   University of Stirling   , UK    
    351-400  ,   University of KwaZulu-Natal   , South Africa    
    351-400  ,   Colorado State University   , USA    
    351-400  ,   University of Georgia   , USA    
    351-400  ,   Illinois Institute of Technology   , USA    
    351-400  ,   State University of New York at Albany   , USA    
    351-400  ,   Syracuse University   , USA    
    351-400  ,   University of Oregon   , USA    
    351-400  ,   Drexel University   , USA    
    351-400  ,   University of Texas at Dallas   , USA    
    351-400  ,   Washington State University   , USA    
    351-400  ,   Royal Holloway - University of London   , UK    
    351-400  ,   University of Jyvaskyla   , Finland    
    351-400  ,   King Fahd University of Petroleum & Minerals   , Saudi Arabia    
    351-400  ,   Khalifa University   , United Arab Emirates    
    351-400  ,   Uit the Arctic University of Norway   , Norway    
    351-400  ,   Grenoble Alpes University   , France    
    351-400  ,   Babol Noshirvani University of Technology   , Iran    
    351-400  ,   Indian Institute of Technology - Ropar   , India    
    351-400  ,   IMT Atlantique   , France    
    351-400  ,   JSS Academy of Higher Education and Research   , India    
    401-500  ,  Duy Tan University  , Viet Nam    
    401-500  ,  An-Najah National University  , Palestine    
    401-500  ,  University of Kragujevac  , Serbia    
    401-500  ,  L'Institut Agro  , France    
    401-500  ,   University of Sharjah   , United Arab Emirates    
    401-500  ,   Vienna University of Technology   , Austria    
    401-500  ,   University of Innsbruck   , Austria    
    401-500  ,   Edith Cowan University   , Australia    
    401-500  ,   University of Southern Queensland   , Australia    
    401-500  ,   Victoria University - Melbourne   , Australia    
    401-500  ,   State University of Campinas   , Brazil    
    401-500  ,   York University   , Canada    
    401-500  ,   University of Fribourg   , Switzerland    
    401-500  ,   Pontifical Catholic University of Chile   , Chile    
    401-500  ,   Hunan University   , China    
    401-500  ,   Sichuan University   , China    
    401-500  ,   South China University of Technology   , China    
    401-500  ,   Tianjin University   , China    
    401-500  ,   Xi'an Jiaotong University   , China    
    401-500  ,   Xiamen University   , China    
    401-500  ,   University of Cyprus   , Cyprus    
    401-500  ,   University of Giessen   , Germany    
    401-500  ,   University of Marburg   , Germany    
    401-500  ,   University of Hannover   , Germany    
    401-500  ,   University of Valencia   , Spain    
    401-500  ,   Ramon Llull University   , Spain    
    401-500  ,   University of Vic   , Spain    
    401-500  ,   Addis Ababa University   , Ethiopia    
    401-500  ,   University of Vaasa   , Finland    
    401-500  ,   Sciences Po - Paris   , France    
    401-500  ,   University Claude Bernard - Lyon I   , France    
    401-500  ,   University of Athens   , Greece    
    401-500  ,   University of Crete   , Greece    
    401-500  ,   Hong Kong Baptist University   , Hong Kong    
    401-500  ,   Technion - Israel Institute of Technology   , Israel    
    401-500  ,   Sharif University of Technology   , Iran    
    401-500  ,   University of Iceland   , Iceland    
    401-500  ,   Free University of Bozen-Bolzano   , Italy    
    401-500  ,   University of Ferrara   , Italy    
    401-500  ,   University of Florence   , Italy    
    401-500  ,   University of Genoa   , Italy    
    401-500  ,   University of Modena   , Italy    
    401-500  ,   University of Naples Federico II   , Italy    
    401-500  ,   University of Pisa   , Italy    
    401-500  ,   University of Salerno   , Italy    
    401-500  ,   University of Turin   , Italy    
    401-500  ,   University of Verona   , Italy    
    401-500  ,   University of the West Indies - Mona   , Jamaica    
    401-500  ,   Jordan University of Science and Technology   , Jordan    
    401-500  ,   University of Occupational and Environmental Health - Japan   , Japan    
    401-500  ,   Yokohama City University   , Japan    
    401-500  ,   University of Peradeniya   , Sri Lanka    
    401-500  ,   University of Ibadan   , Nigeria    
    401-500  ,   Norwegian University of Science and Technology   , Norway    
    401-500  ,   University of Stavanger   , Norway    
    401-500  ,   University of Waikato   , New Zealand    
    401-500  ,   New University of Lisbon   , Portugal    
    401-500  ,   University of Porto   , Portugal    
    401-500  ,   St. Petersburg State Mining Institute (Technical University)   , Russia    
    401-500  ,   Cankaya University   , Turkey    
    401-500  ,   Aston University   , UK    
    401-500  ,   Goldsmiths College - University of London   , UK    
    401-500  ,   Liverpool John Moores University   , UK    
    401-500  ,   Middlesex University   , UK    
    401-500  ,   School of Oriental and African Studies - University of London   , UK    
    401-500  ,   University of Northumbria at Newcastle   , UK    
    401-500  ,   University of Plymouth   , UK    
    401-500  ,   University of Strathclyde   , UK    
    401-500  ,   Bangor University   , UK    
    401-500  ,   University of the West of England - Bristol   , UK    
    401-500  ,   University of Alaska - Fairbanks   , USA    
    401-500  ,   Colorado School of Mines   , USA    
    401-500  ,   University of Denver   , USA    
    401-500  ,   University of Connecticut   , USA    
    401-500  ,   Georgia State University   , USA    
    401-500  ,   Iowa State University   , USA    
    401-500  ,   University of Kansas   , USA    
    401-500  ,   Tulane University   , USA    
    401-500  ,   Wayne State University   , USA    
    401-500  ,   University of Nebraska - Lincoln   , USA    
    401-500  ,   University of South Carolina   , USA    
    401-500  ,   National Research Nuclear University   , Russia    
    401-500  ,   Technical University of Dortmund   , Germany    
    401-500  ,   Southern Medical University   , China    
    401-500  ,   Royal Veterinary College    , UK    
    401-500  ,   Missouri University of Science and Technology   , USA    
    401-500  ,   �rebro University   , Sweden    
    401-500  ,   University of C�te d'Azur   , France    
    401-500  ,   Indian Institute of Technology Indore   , India    
    401-500  ,   Aswan University   , Egypt    
    401-500  ,   �cole des Mines de Saint-�tienne   , France    
    401-500  ,   University of Insubria   , Italy    
    401-500  ,   Ton Duc Thang University   , Viet Nam    
    401-500  ,   Durban University of Technology   , South Africa    
    401-500  ,   Scotland's Rural College   , UK    
    401-500  ,   University of Tabuk   , Saudi Arabia    
    501-600  ,  Islamic Azad University - Najafabad Branch  , Iran    
    501-600  ,   Bond University   , Australia    
    501-600  ,   Charles Darwin University   , Australia    
    501-600  ,   Murdoch University   , Australia    
    501-600  ,   University of Guelph   , Canada    
    501-600  ,   University of Saskatchewan   , Canada    
    501-600  ,   University Diego Portales   , Chile    
    501-600  ,   University of Desarrollo   , Chile    
    501-600  ,   Beihang University   , China    
    501-600  ,   Beijing University of Chemical Technology   , China    
    501-600  ,   Capital University of Medical Sciences   , China    
    501-600  ,   Harbin Institute of Technology   , China    
    501-600  ,   Southeast University   , China    
    501-600  ,   University of Electronic Science and Technology of China   , China    
    501-600  ,   University of International Business and Economics   , China    
    501-600  ,   Zhejiang Normal University   , China    
    501-600  ,   Pontificia Universidad Javeriana   , Colombia    
    501-600  ,   University of Costa Rica   , Costa Rica    
    501-600  ,   Eastern Mediterranean University   , Cyprus    
    501-600  ,   Charles University Prague   , Czech Republic    
    501-600  ,   Mansoura University   , Egypt    
    501-600  ,   Suez Canal University   , Egypt    
    501-600  ,   Complutense University of Madrid   , Spain    
    501-600  ,   Ecole Centrale de Nantes   , France    
    501-600  ,   Dublin City University   , Ireland    
    501-600  ,   National University of Ireland - Maynooth   , Ireland    
    501-600  ,   Alagappa University   , India    
    501-600  ,   Thapar University   , India    
    501-600  ,   Iran University of Medical Sciences   , Iran    
    501-600  ,   Urmia University of Medical Sciences   , Iran    
    501-600  ,   Polytechnic University of Bari   , Italy    
    501-600  ,   University of Aquila   , Italy    
    501-600  ,   University of Bari   , Italy    
    501-600  ,   University of Camerino   , Italy    
    501-600  ,   University of Messina   , Italy    
    501-600  ,   University of Perugia   , Italy    
    501-600  ,   University of Sannio   , Italy    
    501-600  ,   University of Sassari   , Italy    
    501-600  ,   University of Trieste   , Italy    
    501-600  ,   University of Urbino Carlo Bo   , Italy    
    501-600  ,   Hokkaido University   , Japan    
    501-600  ,   Kyushu University   , Japan    
    501-600  ,   Tokyo Medical and Dental University   , Japan    
    501-600  ,   Tsukuba University   , Japan    
    501-600  ,   University of Nairobi   , Kenya    
    501-600  ,   University of Technology - Petronas   , Malaysia    
    501-600  ,   University of Lagos   , Nigeria    
    501-600  ,   Lincoln University   , New Zealand    
    501-600  ,   University of Canterbury   , New Zealand    
    501-600  ,   Victoria University of Wellington   , New Zealand    
    501-600  ,   Quaid-i-Azam University   , Pakistan    
    501-600  ,   Jagiellonian University   , Poland    
    501-600  ,   University of Lisbon   , Portugal    
    501-600  ,   Don State Technical University   , Russia    
    501-600  ,   Plekhanov Russian University of Economics   , Russia    
    501-600  ,   Koc University   , Turkey    
    501-600  ,   Sabanci University   , Turkey    
    501-600  ,   Sumy State University   , Ukraine    
    501-600  ,   Heriot-Watt University   , UK    
    501-600  ,   Keele University   , UK    
    501-600  ,   Edinburgh Napier University   , UK    
    501-600  ,   Nottingham Trent University   , UK    
    501-600  ,   University of Portsmouth   , UK    
    501-600  ,   Aberystwyth University   , UK    
    501-600  ,   North-West University   , South Africa    
    501-600  ,   Northern Arizona University   , USA    
    501-600  ,   American University   , USA    
    501-600  ,   Florida International University   , USA    
    501-600  ,   University of Kentucky   , USA    
    501-600  ,   Clark University   , USA    
    501-600  ,   St. Louis University   , USA    
    501-600  ,   University of Missouri - Columbia   , USA    
    501-600  ,   University of Montana   , USA    
    501-600  ,   University of Nebraska Medical Center   , USA    
    501-600  ,   New Jersey Institute of Technology   , USA    
    501-600  ,   Rensselaer Polytechnic Institute   , USA    
    501-600  ,   Oklahoma State University   , USA    
    501-600  ,   University of Strasbourg   , France    
    501-600  ,   University of Eastern Finland   , Finland    
    501-600  ,   Amirkabir University of Technology   , Iran    
    501-600  ,   Northwestern Polytechnical University   , China    
    501-600  ,   Gwangju Institute of Science and Technology   , South Korea    
    501-600  ,   Federal University of Toulouse Midi-Pyr�n�es   , France    
    501-600  ,   Cyprus University of Technology   , Cyprus    
    501-600  ,   University of Lille   , France    
    501-600  ,   University of Lincoln (England)   , UK    
    501-600  ,   University of the West Scotland   , UK    
    501-600  ,   Riga Stradins University   , Latvia    
    501-600  ,   Jacobs University   , Germany    
    501-600  ,   Universidad Autonoma de Chile   , Chile    
    501-600  ,   Ferhat Abbas S�tif University 1   , Algeria    
    501-600  ,   Kafrelsheikh University   , Egypt    
    501-600  ,   Asia University   , Taiwan    
    501-600  ,   Birmingham City University   , UK    
    501-600  ,   Bucharest University of Economic Studies   , Romania    
    501-600  ,   Southwestern University of Finance and Economics   , China    
    501-600  ,   Tuscia University   , Italy    
    501-600  ,   CEU Universities   , Spain    
    501-600  ,   University of Mohaghegh Ardabili   , Iran    
    601-800  ,  Hazara University of Mansehra  , Pakistan    
    601-800  ,  Lithuanian University of Health Sciences  , Lithuania    
    601-800  ,  Ahvaz Jundishapur University Medical Sciences  , Iran    
    601-800  ,  Ca' Foscari University of Venice  , Italy    
    601-800  ,  Cy Cergy Paris University  , France    
    601-800  ,  De Montfort University  , UK    
    601-800  ,  Government College (GCFU) University Faisalabad  , Pakistan    
    601-800  ,  International Institute Information Technology - Hyderabad  , India    
    601-800  ,  Kashan University Medical Sciences and Health Services  , Iran    
    601-800  ,  University of Malakand  , Pakistan    
    601-800  ,  University of Oran 1  , Algeria    
    601-800  ,  Prince Sattam Bin Abdulaziz University  , Saudi Arabia    
    601-800  ,  University of Rovira I Virgili  , Spain    
    601-800  ,  Saveetha University  , India    
    601-800  ,   Zayed University   , United Arab Emirates    
    601-800  ,   University of Linz   , Austria    
    601-800  ,   Graz University of Technology   , Austria    
